KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,EDUCATION,JOB,TRAVTIME,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,Yes,z_No,z_Highly Rural/ Rural,Commercial,Private,Highly Urban/ Urban,No,No_right,TARGET_AMT,Yes_right,Yes_sec,TARGET_FLA
0,57.0,0,12.0,210811.0,0.0,2,7,7,28280.0,1,1,3542.0,1,4,17.0,0,1,0,1,0,False,False,False,False,False,False,0
0,48.0,0,8.0,75914.0,0.0,1,5,51,13240.0,1,5,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,0,11.0,90213.0,293850.0,3,1,21,16210.0,4,4,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,11.0,93658.0,303850.0,2,3,37,6200.0,5,0,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,10.379091353199804,34466.0,152288.0,4,0,32,17080.0,7,0,0.0,0,1,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,48.0,0,10.0,173279.0,0.0,3,1,27,22390.0,4,4,7357.0,2,8,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,1,0.0,0.0,65804.0,0,2,31,5600.0,1,5,7792.0,3,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
2,42.0,3,17.0,28916.0,115937.0,0,0,43,8300.0,4,3,958.0,1,4,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,32.0,2,7.0,60324.26537698413,466804.0,3,7,43,30470.0,10,1,6042.0,3,0,14.0,0,1,0,1,0,False,False,False,False,False,False,0
0,34.0,3,9.0,23439.0,113409.0,4,0,38,7240.0,4,0,0.0,0,1,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,11.0,68126.0,214584.0,1,5,52,21160.0,1,0,0.0,0,0,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,0.0,0.0,0.0,4,2,37,6500.0,3,3,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,1,8.0,23921.0,0.0,4,0,25,14070.0,21,3,3805.0,1,2,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,11.0,78953.0,233925.0,1,8,23,17410.0,4,4,0.0,0,1,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,46.0,0,10.0,107872.0,324375.0,2,3,35,12290.0,4,3,4784.0,3,3,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,14.0,13692.0,134847.0,4,2,28,35620.0,1,5,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,0,12.0,74117.0,252030.0,2,7,24,28620.0,1,4,5784.0,1,0,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,38.0,0,11.0,71263.0,193720.0,1,8,34,14980.0,9,5,29447.0,1,0,9.0,1,0,0,1,0,False,False,False,False,False,False,0
1,36.0,1,11.0,109631.0,277683.0,1,8,15,29960.0,10,0,0.0,0,0,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,30.0,0,10.0,37614.0,165402.0,4,8,75,16170.0,6,0,0.0,0,1,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,42.0,0,7.0,2763.0,0.0,4,6,44,7230.0,4,2,0.0,0,0,9.0,1,0,1,1,0,False,False,False,False,False,False,0
0,54.0,0,7.0,91916.0,266099.0,1,5,42,16090.0,1,5,0.0,0,0,9.0,1,0,1,0,1,False,False,False,False,False,False,0
1,39.0,1,12.0,60324.26537698413,0.0,0,0,40,5400.0,6,2,0.0,0,4,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,54.0,0,9.0,94995.0,301004.0,3,0,42,33700.0,7,0,5172.0,1,6,10.0,1,0,1,1,0,False,False,False,False,False,False,0
1,36.0,2,9.0,21873.0,118100.0,0,0,27,7290.0,6,0,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,48.0,0,5.0,92868.0,256927.0,2,4,39,15590.0,7,5,0.0,0,2,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,0,10.0,185291.0,475137.0,3,4,49,22070.0,17,2,0.0,0,3,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,59334.0,208034.0,1,8,50,12230.0,3,0,0.0,0,3,11.0,0,1,0,0,1,False,False,False,False,False,False,0
0,38.0,0,11.0,48207.0,179539.0,4,0,38,10120.0,3,5,1842.0,3,4,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,0,10.0,96708.0,272829.0,1,8,29,7880.0,4,5,4148.0,2,7,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,30.0,0,0.0,0.0,0.0,4,2,18,1500.0,10,3,0.0,0,0,7.0,0,1,1,0,1,False,False,False,False,False,False,0
0,46.0,0,10.0,134752.0,0.0,2,7,30,29930.0,4,1,3722.0,2,1,13.0,0,1,0,1,0,False,False,False,False,False,False,0
1,45.0,1,10.0,39032.0,209556.0,1,4,43,10520.0,1,3,0.0,0,1,11.0,0,1,0,0,1,False,False,False,False,False,False,0
0,28.0,2,12.0,56943.0,0.0,4,0,60,5810.0,6,0,0.0,0,0,10.0,0,1,1,0,1,False,False,False,False,False,False,0
0,44.0,0,12.0,87190.0,260524.0,2,7,36,24900.0,3,1,0.0,0,0,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,52.0,0,14.0,284898.0,645241.0,3,4,33,35190.0,3,1,0.0,0,0,19.0,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,7.0,28654.0,144131.0,4,5,22,10990.0,1,2,0.0,0,2,8.0,0,1,1,0,1,False,False,False,False,False,False,0
0,45.0,1,15.0,91898.0,318207.0,2,3,47,16190.0,14,0,0.0,0,2,11.0,1,0,0,0,1,False,False,False,False,False,False,0
2,36.0,3,6.0,26011.0,133863.0,0,8,41,18290.0,6,0,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,11.0,107949.0,273486.0,1,5,49,7330.0,10,5,8043.0,2,6,11.0,0,1,0,0,1,False,False,False,False,False,False,0
1,52.0,1,12.0,50726.0,220288.0,1,4,12,1500.0,7,0,0.0,0,0,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,0,11.0,4404.0,0.0,2,2,54,10400.0,4,0,21205.0,2,1,17.0,0,1,0,0,1,False,False,False,False,False,False,0
0,31.0,2,7.0,35053.0,125625.0,4,8,28,12860.0,10,0,0.0,0,1,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,38.0,0,8.0,44575.0,164145.0,1,5,31,9760.0,11,5,3787.0,4,4,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,11.0,30452.0,150468.0,0,8,34,21210.0,1,4,0.0,0,0,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,39.0,2,14.0,28846.0,151789.0,1,8,16,26370.0,1,5,0.0,0,2,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,13.0,144515.0,378420.0,2,3,48,20750.0,10,0,3751.0,1,0,21.0,1,0,0,0,1,False,False,False,False,False,False,0
0,45.0,0,10.379091353199804,0.0,0.0,1,6,22,14510.0,1,0,0.0,0,3,8.0,0,1,1,1,0,False,False,False,False,False,False,0
0,41.0,2,15.0,97679.0,273142.0,1,8,22,12850.0,1,0,38815.0,3,6,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,55.0,0,12.0,133966.0,342198.0,3,3,8,29170.0,6,5,34507.0,2,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,63.0,0,17.0,86078.0,319488.0,1,5,13,20960.0,4,3,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,49.0,0,12.0,24513.0,148422.0,0,8,27,8850.0,1,0,1263.0,1,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,12.0,103455.0,286457.0,2,3,21,13050.0,1,0,0.0,0,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,0,10.379091353199804,19599.0,134906.0,1,2,43,10740.0,6,0,0.0,0,2,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,46.0,0,9.0,107006.0,342272.0,2,4,7,16800.0,16,4,0.0,0,4,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,0,13.0,80023.0,246532.0,1,8,58,20990.0,4,3,29379.0,2,5,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,35.0,0,10.0,57241.0,0.0,0,0,36,11050.0,4,0,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,35.0,0,11.0,122150.0,153217.67142857143,2,3,41,26820.0,4,5,0.0,0,2,12.0,1,0,0,0,1,False,False,False,False,False,False,0
2,56.0,2,17.0,28088.0,154530.0,1,0,46,9910.0,1,0,1157.0,1,3,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,0,11.0,49978.0,240143.0,2,7,40,21160.0,3,4,0.0,0,2,15.0,1,0,0,1,0,False,False,False,False,False,False,0
0,51.0,0,5.0,94454.0,0.0,1,5,30,14370.0,3,0,5399.0,1,0,9.0,0,1,0,0,1,False,False,False,False,False,False,0
0,48.0,0,0.0,0.0,0.0,0,6,5,9060.0,1,5,0.0,0,2,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,37.0,2,13.0,31725.0,148396.0,2,3,32,10860.0,4,5,3810.0,3,3,22.0,1,0,0,0,1,False,False,False,False,False,False,0
1,37.0,2,10.0,30843.0,132741.0,4,0,33,8280.0,6,3,0.0,0,1,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,13.0,18274.0,0.0,4,0,11,7230.0,6,5,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,39.0,0,10.0,31131.0,0.0,4,0,30,8510.0,6,0,37066.0,2,5,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,37.0,4,0.0,60324.26537698413,55527.0,4,2,5,5700.0,1,3,4865.0,1,6,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,12.0,26748.0,153217.67142857143,0,8,25,9170.0,1,2,25089.0,2,1,6.0,0,1,0,0,1,False,False,False,False,False,False,0
1,57.0,1,13.0,53227.0,204309.0,1,5,41,34950.0,6,0,0.0,0,0,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,45.0,0,10.379091353199804,55848.0,216312.0,1,0,51,11580.0,6,2,0.0,0,1,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,55.0,0,0.0,0.0,0.0,3,2,36,2950.0,4,5,0.0,0,0,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,63.0,0,14.0,51046.0,192050.0,3,1,18,7800.0,1,3,14357.0,3,5,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,10.0,60324.26537698413,177502.0,4,0,8,9640.0,10,2,0.0,0,1,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,12.0,46781.0,0.0,1,5,29,17960.0,11,5,6545.0,1,5,15.0,0,1,0,0,1,False,False,False,False,False,False,0
1,54.0,1,0.0,0.0,0.0,1,6,37,10600.0,1,3,5493.0,3,1,8.0,1,0,0,0,1,False,False,False,False,False,False,0
1,43.0,3,11.0,28021.0,0.0,4,0,31,16010.0,4,0,0.0,0,1,9.0,0,1,1,0,1,False,False,False,False,False,False,0
0,49.0,0,11.0,23711.0,0.0,4,0,25,8770.0,7,3,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,39.0,0,13.0,49194.0,126703.0,4,4,34,24060.0,10,1,0.0,0,0,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,58.0,0,12.0,61265.0,208445.0,2,3,49,3230.0,10,5,0.0,0,2,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,41.0,3,15.0,60324.26537698413,177209.0,4,5,38,19580.0,3,0,0.0,0,3,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,0,13.0,84506.0,251400.0,2,3,32,19100.0,6,0,0.0,0,5,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,13.0,51091.0,185506.0,2,3,37,15450.0,1,0,0.0,0,0,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,0,12.0,94641.0,299424.0,2,3,52,21400.0,6,5,11095.0,1,0,19.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,17.0,48263.0,200023.0,4,5,39,24450.0,1,0,0.0,0,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,14.0,28830.0,0.0,0,0,50,18930.0,1,4,0.0,0,5,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,23.0,5,14.0,11666.0,109363.0,0,0,26,5080.0,6,3,0.0,0,4,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,62626.0,0.0,4,8,36,13790.0,6,5,0.0,0,1,10.0,0,1,0,1,0,False,False,False,False,False,False,0
0,40.0,0,14.0,93249.0,293000.0,2,3,35,27270.0,7,0,0.0,0,0,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,0,14.0,49116.0,213351.0,4,0,41,18510.0,6,5,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,30.0,2,14.0,60324.26537698413,0.0,2,7,52,19340.0,6,4,32990.0,2,0,17.0,0,1,0,1,0,False,False,False,False,False,False,0
0,54.0,0,10.0,46624.0,212273.0,2,3,40,18990.0,13,4,0.0,0,0,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,53.0,0,12.0,116419.0,356989.0,3,7,5,27300.0,4,1,1404.0,2,4,12.0,0,1,0,1,0,False,False,False,False,False,False,0
2,45.0,3,17.0,60324.26537698413,0.0,2,3,64,19550.0,10,5,0.0,0,5,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,29.0,1,14.0,15936.0,153217.67142857143,0,6,28,29510.0,4,2,6111.0,2,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,29.0,2,14.0,45299.0,148600.0,4,8,11,21330.0,4,5,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,48.0,0,12.0,49711.0,0.0,4,5,5,11270.0,7,5,0.0,0,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,1,12.0,212914.0,553525.0,3,1,24,14830.0,1,0,25614.0,2,4,20.0,0,1,0,0,1,False,False,False,False,False,False,0
0,57.0,0,11.0,114830.0,0.0,3,7,26,26900.0,4,1,28321.0,2,0,13.0,0,1,0,1,0,False,False,False,False,False,False,0
0,35.0,1,12.0,15234.0,115903.0,0,0,6,6520.0,20,3,7535.0,2,5,4.0,1,0,0,0,1,False,False,False,False,False,False,0
0,34.0,0,9.0,31052.0,116137.0,4,0,63,13700.0,5,5,0.0,0,2,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,10.379091353199804,0.0,90196.0,1,6,31,6500.0,13,5,9098.0,1,2,7.0,1,0,0,1,0,False,False,False,False,False,False,0
1,57.0,1,14.0,41645.0,160772.0,4,5,23,7200.0,4,2,5040.0,2,0,5.0,1,0,0,1,0,False,False,False,False,False,False,0
0,54.0,0,13.0,77864.0,299542.0,1,8,72,26930.0,1,0,0.0,0,0,13.0,1,0,1,1,0,False,False,False,False,False,False,0
0,65.0,0,15.0,22481.0,127617.0,4,0,14,11340.0,9,3,33075.0,1,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,11.0,62346.0,0.0,2,5,42,5900.0,1,2,0.0,0,0,18.0,0,1,0,0,1,False,False,False,False,False,False,0
0,52.0,0,11.0,81849.0,273961.0,4,8,56,6700.0,1,5,4235.0,3,6,1.0,1,0,0,1,0,False,False,False,False,False,False,0
1,62.0,1,2.0,54776.0,237217.0,2,3,16,15770.0,4,3,11035.0,1,6,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,9.0,19814.0,0.0,4,6,14,7310.0,7,2,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,1,0.0,0.0,0.0,0,6,17,5850.0,6,5,5090.0,1,6,8.0,1,0,1,0,1,False,False,False,False,False,False,0
0,38.0,0,4.0,22036.0,158037.0,4,0,32,7500.0,6,2,9416.0,1,2,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
2,44.0,2,13.0,155897.0,398191.0,2,3,84,33800.0,4,0,0.0,0,1,12.0,0,1,1,0,1,False,False,False,False,False,False,0
1,37.0,1,7.0,17589.0,132645.0,0,0,51,9370.0,6,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,57.0,0,12.0,68350.0,222894.0,1,8,15,18700.0,8,4,2757.0,1,1,11.0,1,0,0,1,0,False,False,False,False,False,False,0
0,45.0,2,15.0,39196.0,0.0,4,5,25,17300.0,14,3,7410.0,3,3,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,53.0,0,6.0,59144.0,205862.0,3,4,24,14870.0,3,0,0.0,0,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,42.0,1,7.0,139335.0,0.0,3,4,29,3470.0,10,5,9828.0,1,5,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,46.0,0,11.0,45372.0,236719.0,4,8,24,22790.0,4,1,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,0.0,0.0,0.0,1,2,23,6400.0,6,3,0.0,0,1,8.0,0,1,1,0,1,False,False,False,False,False,False,0
0,50.0,0,14.0,40447.0,192990.0,4,8,19,5540.0,7,2,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
1,44.0,2,2.0,68081.0,221459.0,2,4,32,25040.0,6,3,47837.0,1,6,18.0,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,1,14.0,2346.0,0.0,0,6,13,5830.0,11,3,8521.0,2,0,6.0,0,1,0,0,1,False,False,False,False,False,False,0
0,42.0,0,0.0,0.0,0.0,1,6,13,5700.0,10,2,0.0,0,5,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,50.0,0,12.0,126172.0,0.0,2,3,43,14120.0,6,0,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,2,0.0,0.0,117111.0,0,2,44,5800.0,6,3,4959.0,1,3,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,10.0,80756.0,276395.0,4,8,47,17640.0,18,2,0.0,0,0,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,44.0,0,11.0,18612.0,0.0,3,3,24,21160.0,3,4,0.0,0,1,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,36.0,2,13.0,19934.0,153217.67142857143,4,0,17,10790.0,6,2,7797.0,2,9,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,37.0,3,0.0,0.0,153217.67142857143,4,2,17,7510.0,5,5,7421.0,2,0,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,58.0,0,14.0,56383.0,248930.0,1,5,31,16140.0,9,0,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
2,38.0,2,11.0,30886.0,0.0,4,0,27,8390.0,1,2,9267.0,3,2,6.0,0,1,0,1,0,False,False,False,False,False,False,0
0,53.0,0,14.0,107394.0,318906.0,4,8,20,26400.0,6,5,0.0,0,2,1.0,1,0,0,1,0,False,False,False,False,False,False,0
2,39.0,2,7.0,59402.0,186000.0,2,3,32,18960.0,13,0,3182.0,1,2,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,67.0,0,13.0,45368.0,190399.0,1,5,33,17760.0,4,5,0.0,0,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,0,9.0,15493.0,103733.0,0,0,11,17960.0,12,0,1038.0,2,1,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,35.0,0,10.0,51996.0,0.0,4,5,35,10200.0,6,2,41621.0,2,5,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,0,10.0,89968.0,258626.0,1,8,39,14600.0,1,0,0.0,0,0,11.0,1,0,1,1,0,False,False,False,False,False,False,0
0,25.0,1,11.0,64122.0,196842.0,3,7,42,15740.0,1,0,28366.0,2,0,20.0,1,0,0,0,1,False,False,False,False,False,False,0
1,36.0,2,14.0,20926.0,122046.0,4,0,23,8390.0,6,2,1429.0,3,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,51.0,0,13.0,54197.0,222759.0,1,4,26,11720.0,4,2,0.0,0,3,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,10.0,58039.0,273348.0,2,7,19,6640.0,4,2,0.0,0,2,15.0,1,0,0,1,0,False,False,False,False,False,False,0
0,48.0,0,11.0,53878.0,220705.0,4,0,29,11690.0,1,3,26114.0,3,7,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,12.0,62756.0,175085.0,2,3,55,13790.0,10,5,11836.0,3,5,18.0,0,1,0,0,1,False,False,False,False,False,False,0
0,49.0,0,0.0,60324.26537698413,0.0,1,6,5,10810.0,4,5,3461.0,2,5,10.0,0,1,0,1,0,False,False,False,False,False,False,0
0,44.0,3,15.0,60324.26537698413,155178.0,2,3,47,1500.0,10,3,0.0,0,0,16.0,1,0,0,0,1,False,False,False,False,False,False,0
0,33.0,1,11.0,45680.0,153217.67142857143,4,8,36,19040.0,4,5,0.0,0,0,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,59.0,0,11.0,131919.0,328571.0,1,8,27,1500.0,13,3,9343.0,2,0,6.0,1,0,0,1,0,False,False,False,False,False,False,0
0,50.0,0,12.0,60324.26537698413,258711.0,1,5,17,28280.0,4,2,0.0,0,1,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,10.379091353199804,60324.26537698413,153217.67142857143,0,8,33,9340.0,10,2,0.0,0,0,5.0,1,0,1,1,0,False,False,False,False,False,False,0
0,47.0,0,6.0,25871.0,193683.0,4,8,38,15330.0,1,5,0.0,0,6,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,50.0,0,14.0,15989.0,117038.0,0,0,22,11390.0,11,2,0.0,0,0,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,8.0,105567.0,0.0,1,4,84,15660.0,11,0,9837.0,3,9,8.0,0,1,0,0,1,False,False,False,False,False,False,0
2,39.0,2,13.0,92000.0,301965.0,1,5,50,14600.0,1,0,6627.0,3,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,12.0,60324.26537698413,0.0,2,3,13,32470.0,1,3,0.0,0,0,16.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,10.0,45237.0,0.0,4,5,43,15550.0,3,2,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,57.0,0,14.0,101399.0,153217.67142857143,2,7,5,29080.0,4,1,0.0,0,0,14.0,0,1,0,1,0,False,False,False,False,False,False,0
0,55.0,0,14.0,8684.0,98652.0,1,2,38,7000.0,6,5,0.0,0,3,10.0,0,1,1,0,1,False,False,False,False,False,False,0
1,42.0,3,7.0,85819.0,262789.0,1,8,45,5700.0,1,2,5699.0,3,1,14.0,1,0,0,1,0,False,False,False,False,False,False,0
0,23.0,4,9.0,5367.0,75782.0,4,8,14,22550.0,7,0,6027.0,3,10,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,41.0,0,11.0,1953.0,137081.0,4,2,40,5600.0,12,5,36757.0,3,6,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,0.0,0.0,129459.0,4,2,39,6600.0,1,3,4545.0,1,8,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,32.0,1,11.0,143195.0,346009.0,3,7,55,23860.0,1,1,0.0,0,0,14.0,1,0,1,1,0,False,False,False,False,False,False,0
0,41.0,0,12.0,19114.0,137718.0,4,0,11,5600.0,7,2,0.0,0,0,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,58.0,0,11.0,67608.0,244407.0,1,5,40,23140.0,6,0,0.0,0,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,59.0,0,15.0,198042.0,474444.0,3,1,36,27960.0,13,3,0.0,0,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,10.379091353199804,17028.0,0.0,4,0,26,14160.0,6,5,5511.0,1,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,66.0,1,17.0,88979.0,275391.0,3,3,42,10400.0,9,3,0.0,0,4,20.0,1,0,0,0,1,False,False,False,False,False,False,0
0,29.0,3,10.379091353199804,31850.0,180601.0,0,8,52,9430.0,7,5,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
3,43.0,3,7.0,38430.0,221139.0,4,8,26,17350.0,4,4,0.0,0,1,6.0,0,1,1,1,0,False,False,False,False,False,False,0
2,36.0,3,0.0,0.0,153217.67142857143,0,6,19,23510.0,6,2,32008.0,3,6,1.0,1,0,0,1,0,False,False,False,False,False,False,0
1,39.0,3,14.0,71309.0,224123.0,1,5,87,14580.0,1,5,4648.0,3,3,7.0,0,1,0,0,1,False,False,False,False,False,False,0
1,42.0,2,0.0,0.0,97022.0,4,2,39,14840.0,1,5,6844.0,1,1,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,56.0,0,12.0,278.0,91930.0,4,6,58,1530.0,6,3,4611.0,2,5,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,12.0,21063.0,117381.0,1,0,42,20730.0,4,2,4652.0,2,1,6.0,1,0,0,1,0,False,False,False,False,False,False,0
0,52.0,0,9.0,112481.0,0.0,3,3,15,17950.0,1,4,0.0,0,0,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,58.0,0,12.0,119035.0,385521.0,3,1,12,19200.0,4,0,0.0,0,2,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,12.0,75311.0,324126.0,2,3,46,20960.0,12,5,0.0,0,0,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,33.0,1,8.0,77719.0,0.0,4,8,39,9250.0,6,5,0.0,0,0,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,42.0,0,9.0,50949.0,227129.0,1,0,24,10790.0,3,5,0.0,0,0,9.0,0,1,0,0,1,False,False,False,False,False,False,0
0,57.0,0,10.0,130831.0,365792.0,3,3,24,14580.0,4,5,0.0,0,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
2,37.0,2,11.0,16238.0,65155.0,0,0,33,6820.0,6,2,5612.0,4,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,52.0,0,11.0,176305.0,453094.0,3,1,36,10950.0,1,0,0.0,0,0,17.0,0,1,0,0,1,False,False,False,False,False,False,0
0,30.0,0,10.379091353199804,47538.0,184423.0,4,8,53,29840.0,13,0,3421.0,2,4,7.0,0,1,0,1,0,False,False,False,False,False,False,0
0,30.0,2,13.0,19355.0,95595.0,2,5,39,6440.0,15,5,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,9.0,69683.0,231225.0,0,8,50,7000.0,6,3,1174.0,1,0,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,11.0,78929.0,153217.67142857143,4,8,48,23710.0,6,3,0.0,0,0,8.0,1,0,1,1,0,False,False,False,False,False,False,0
0,47.0,0,7.0,18573.0,106303.0,0,0,36,17440.0,11,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,59.0,0,11.0,131919.0,328571.0,1,8,27,19580.0,6,5,0.0,0,0,6.0,1,0,0,1,0,False,False,False,False,False,False,0
